Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
ch_2C_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 3.3205974033658835e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0007172490391270308)	(9, 0.00013614449353800123)	(10, 0.0002583424779818658)	(15, 6.641194806731767e-07)	(20, 0.0)	(25, 0.007651320536835669)	(30, 5.9770753260585905e-06)	(35, 0.0023098075537813087)	(40, 0.001029385195043424)	(45, 0.0009131642859256181)	(50, 2.9885376630292955e-05)	(55, 0.0)	(60, 0.000187945813030509)	(65, 2.4572420784907536e-05)	(70, 0.0008108898859019488)	(75, 5.047308053116144e-05)	(80, 8.899201041020567e-05)	(85, 0.00032940326241389566)	(90, 0.00036792219229293995)	(95, 0.00025236540265580713)	(100, 3.2541854552985665e-05)	(105, 0.0004243723481501599)	(110, 0.000638882940407596)	(115, 0.0008168669612280074)	(120, 1.1954150652117181e-05)	(125, 4.648836364712237e-05)	(130, 0.0002171670701801288)	(135, 5.445779741520049e-05)	(140, 0.00017599166237839184)	(145, 0.0008102257664212756)	(150, 0.00043167766243756487)
ch_2D_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.00458157853001815)	(2, 0.06790134334232027)	(3, 0.03782739196579088)	(4, 0.08704999207034485)	(5, 0.0)	(6, 0.0)	(7, 0.0007048582353874077)	(8, 0.0017621455884685193)	(9, 0.0)	(10, 0.00011747637256456794)	(15, 0.0004464102157453582)	(20, 0.0003524291176937039)	(25, 0.021075261238083492)	(30, 0.001668164490416865)	(35, 0.020534869924286478)	(40, 0.001597678666878124)	(45, 0.0022790416277526184)	(50, 0.004205654137811533)	(55, 0.0036887580985274335)	(60, 0.006273238294947929)	(65, 0.0035712817259628657)	(70, 0.014050174158722326)	(75, 0.003947206118169483)	(80, 0.002232051078726791)	(85, 0.0038767202946307427)	(90, 0.003312833706320816)	(95, 0.0027019565689850628)	(100, 0.014825518217648475)	(105, 0.0038297297456049155)	(110, 0.003312833706320816)	(115, 0.017574465335659366)	(120, 0.001315735372723161)	(125, 0.010384911334707807)	(130, 0.0008928204314907164)	(135, 0.0019970983335976552)	(140, 0.0007048582353874077)	(145, 0.001386221196261902)	(150, 0.0017621455884685193)
ch_2D_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.07906159873595422)	(2, 0.0546265132425241)	(3, 0.0)	(4, 0.0)	(5, 0.0019970983335976552)	(6, 0.0007048582353874077)	(7, 0.0036417675495016063)	(8, 0.0)	(9, 0.0005873818628228398)	(10, 0.0019970983335976552)	(15, 0.0008223346079519757)	(20, 0.001668164490416865)	(25, 0.0034068148043724707)	(30, 0.002678461294472149)	(35, 0.0020440888826234824)	(40, 0.0008458298824648893)	(45, 0.0012217542746715067)	(50, 0.002678461294472149)	(55, 0.002560984921907581)	(60, 0.003970701392682396)	(65, 0.0014802022943135563)	(70, 0.004229149412324446)	(75, 0.005027988745763508)	(80, 0.0038062344710920013)	(85, 0.0036887580985274335)	(90, 0.0038767202946307427)	(95, 0.00523944621637973)	(100, 0.004017691941708224)	(105, 0.003430310078885384)	(110, 0.0039237108436565695)	(115, 0.0028429282160625444)	(120, 0.003500795902424125)	(125, 0.002537489647394668)	(130, 0.003195357333756248)	(135, 0.004370121059401928)	(140, 0.004487597431966496)	(145, 0.00366526282401452)	(150, 0.002819432941549631)
ch_2D_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07711919872829416)	(3, 4.682688610619598e-06)	(4, 0.00024349980775221908)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0018590273784159803)	(10, 0.0)	(15, 0.0)	(20, 4.682688610619598e-06)	(25, 7.11768668814179e-05)	(30, 0.0)	(35, 0.00044204580484249003)	(40, 0.00017044986542655334)	(45, 0.00020510176114513839)	(50, 0.0005431918788318734)	(55, 8.709800815752453e-05)	(60, 0.0)	(65, 0.0)	(70, 3.7461508884956786e-06)	(75, 1.7794216720354474e-05)	(80, 0.00015546526187257064)	(85, 0.0)	(90, 0.0003924093055699223)	(95, 0.00026035748675044964)	(100, 0.00044860156889735747)	(105, 0.0)	(110, 0.00016202102592743808)	(115, 0.0)	(120, 2.247690533097407e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0008578685534655103)	(140, 0.00033715357996461103)	(145, 3.83980466070807e-05)	(150, 0.0)
ch_2D_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0005947014535486889)	(9, 8.897108360177235e-05)	(10, 0.0002847074675256716)	(15, 0.0)	(20, 0.0)	(25, 0.007486682550658613)	(30, 5.619226332743518e-06)	(35, 0.0023235500885894446)	(40, 0.0010208261171150723)	(45, 0.0009131242790708215)	(50, 3.465189571858502e-05)	(55, 0.0)	(60, 0.00020041907253451878)	(65, 2.715959394159367e-05)	(70, 0.0008391377990230319)	(75, 4.214419749557638e-05)	(80, 9.08441590460202e-05)	(85, 0.0002725324771380606)	(90, 0.000361503560739833)	(95, 0.00024256327003009518)	(100, 3.277882027433719e-05)	(105, 0.0004242515881221356)	(110, 0.0006555764054867437)	(115, 0.000767960932141614)	(120, 1.2174990387610956e-05)	(125, 4.589034838407206e-05)	(130, 0.0002257055910318646)	(135, 5.71288010495591e-05)	(140, 0.00018449793125841215)	(145, 0.0008269628086354211)	(150, 0.00048699961550443817)
ch_3A_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.005929989775549887)	(2, 0.06465601755276973)	(3, 0.0368233236062372)	(4, 0.08655872172375238)	(5, 0.0)	(6, 0.0)	(7, 0.0009564499637983689)	(8, 0.0022954799131160854)	(9, 0.0)	(10, 7.65159971038695e-05)	(15, 0.0003251929876914454)	(20, 0.00047822498189918443)	(25, 0.02006632024048978)	(30, 0.0017407389341130314)	(35, 0.019817643249902202)	(40, 0.0015494489413533576)	(45, 0.0022572219145641503)	(50, 0.0038640578537454105)	(55, 0.003251929876914454)	(60, 0.006140408767585529)	(65, 0.003481477868226063)	(70, 0.012778171516346207)	(75, 0.0037301548588136385)	(80, 0.0021041899203564115)	(85, 0.003538864866053965)	(90, 0.0033093168747423563)	(95, 0.0025824149022555956)	(100, 0.015417973416429706)	(105, 0.0038640578537454105)	(110, 0.0030032528863268783)	(115, 0.018975967281759636)	(120, 0.0011668689558340102)	(125, 0.010980045584405275)	(130, 0.0009181919652464341)	(135, 0.002027673923252542)	(140, 0.0010903529587301404)	(145, 0.0016068359391812597)	(150, 0.0015303199420773903)
ch_3A_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.08521969177443467)	(2, 0.053561197972708655)	(3, 0.0)	(4, 0.0)	(5, 0.0017216099348370641)	(6, 0.0011477399565580427)	(7, 0.0031562848805346175)	(8, 0.0)	(9, 0.00047822498189918443)	(10, 0.0018937709283207704)	(15, 0.0009373209645224016)	(20, 0.0017407389341130314)	(25, 0.0035771228646058997)	(30, 0.003098897882706715)	(35, 0.002238092915288183)	(40, 0.0011859979551099773)	(45, 0.001224255953661912)	(50, 0.0028119628935672045)	(55, 0.0023146089123920527)	(60, 0.0038449288544694427)	(65, 0.0013390299493177165)	(70, 0.0036727678609857362)	(75, 0.005394377795822801)	(80, 0.003462348868950095)	(85, 0.004131863843608954)	(90, 0.004055347846505084)	(95, 0.005164829804511191)	(100, 0.003806670855917508)	(105, 0.003481477868226063)	(110, 0.003978831849401214)	(115, 0.0027163178971873676)	(120, 0.0036536388617097694)	(125, 0.0029267368892230087)	(130, 0.003175413879810585)	(135, 0.003940573850849279)	(140, 0.003959702850125247)	(145, 0.0038257998551934755)	(150, 0.0034432198696741283)
ch_3A_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07590961751862212)	(3, 3.684575163509471e-06)	(4, 0.000250551111118644)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0017096428758683947)	(10, 0.0)	(15, 0.0)	(20, 5.1584052289132586e-06)	(25, 7.59022483682951e-05)	(30, 0.0)	(35, 0.00047825785622352936)	(40, 0.00014738300654037884)	(45, 0.00022549600000677962)	(50, 0.0005548970196245263)	(55, 9.432512418584245e-05)	(60, 0.0)	(65, 1.4738300654037883e-06)	(70, 5.1584052289132586e-06)	(75, 9.579895425124624e-06)	(80, 0.00015843673203090724)	(85, 7.369150327018942e-07)	(90, 0.0003625621960893319)	(95, 0.000250551111118644)	(100, 0.00043330603922871376)	(105, 1.4738300654037883e-06)	(110, 0.00015475215686739779)	(115, 0.0)	(120, 2.2107450981056827e-05)	(125, 7.369150327018942e-07)	(130, 0.0)	(135, 0.00082092334642991)	(140, 0.00030803048366939175)	(145, 4.053032679860418e-05)	(150, 0.0)
ch_3A_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006226932026331005)	(9, 0.00010316810457826518)	(10, 0.0002616048366091724)	(15, 0.0)	(20, 0.0)	(25, 0.007876884784550547)	(30, 3.684575163509471e-06)	(35, 0.0022792781961469585)	(40, 0.0009904138039513457)	(45, 0.00083639856211665)	(50, 3.83195817004985e-05)	(55, 0.0)	(60, 0.00018938716340438682)	(65, 2.431819607916251e-05)	(70, 0.0008039743006777666)	(75, 3.7582666667796604e-05)	(80, 8.769288889152541e-05)	(85, 0.00029329218301535386)	(90, 0.0003389809150428713)	(95, 0.00022328525490867396)	(100, 4.126724183130607e-05)	(105, 0.0004008817777898304)	(110, 0.0006359576732217347)	(115, 0.0007700762091734795)	(120, 1.5475215686739777e-05)	(125, 4.495181699481555e-05)	(130, 0.00020854695425463605)	(135, 5.8216287583449635e-05)	(140, 0.00016875354248873376)	(145, 0.0008069219608085741)	(150, 0.0004937330719102691)
ch_3B_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.006645242748136913)	(2, 0.06916213811653175)	(3, 0.04354892092225647)	(4, 0.09161402623645064)	(5, 0.00019355075965447318)	(6, 0.0)	(7, 0.001161304557926839)	(8, 0.0023871260357385027)	(9, 0.0)	(10, 7.742030386178927e-05)	(15, 0.00045161843919377075)	(20, 0.00033548798340108684)	(25, 0.021780912153116713)	(30, 0.0019742177484756264)	(35, 0.020916385426660068)	(40, 0.002025831284383486)	(45, 0.0025290632594851164)	(50, 0.00428392348035234)	(55, 0.0035226238257114123)	(60, 0.006916213811653174)	(65, 0.003935532112974288)	(70, 0.015084055869071944)	(75, 0.004193599792513585)	(80, 0.0021677685081300997)	(85, 0.003974242264905182)	(90, 0.0039613388809282175)	(95, 0.0028000343230013785)	(100, 0.01692923977777792)	(105, 0.004490377623983778)	(110, 0.0038839185770664286)	(115, 0.020877675274729175)	(120, 0.0014322756214431016)	(125, 0.012787253521172196)	(130, 0.0009806571822493309)	(135, 0.00214196174017617)	(140, 0.001070980870088085)	(145, 0.001496792541327926)	(150, 0.0015484060772357855)
ch_3B_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.0880655956427853)	(2, 0.05535551726117933)	(3, 0.0)	(4, 0.0)	(5, 0.002322609115853678)	(6, 0.0014193722374661365)	(7, 0.0031613290743563952)	(8, 0.0)	(9, 0.0012258214778116635)	(10, 0.002051638052337416)	(15, 0.0007612996546409278)	(20, 0.0017935703727981183)	(25, 0.0036645610494580256)	(30, 0.003109715538448536)	(35, 0.0024774497235772568)	(40, 0.001277435013719523)	(45, 0.001393565469512207)	(50, 0.0030322952345867467)	(55, 0.0025032564915311866)	(60, 0.004361343784214129)	(65, 0.0015742128451897153)	(70, 0.0045161843919377075)	(75, 0.005651682181910617)	(80, 0.004245213328421446)	(85, 0.004554894543868602)	(90, 0.004722638535569145)	(95, 0.005574261878048828)	(100, 0.004064565952743937)	(105, 0.003935532112974288)	(110, 0.00428392348035234)	(115, 0.0027097106351626245)	(120, 0.003845208425135534)	(125, 0.0034710102898035523)	(130, 0.0036000441295732013)	(135, 0.004374247168191094)	(140, 0.004387150552168059)	(145, 0.004180696408536621)	(150, 0.0034193967538956927)
ch_3B_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07717583259804407)	(3, 5.082205564389982e-06)	(4, 0.000284603511605839)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0018702516476955132)	(10, 0.0)	(15, 0.0)	(20, 7.623308346584973e-06)	(25, 6.047824621624078e-05)	(30, 0.0)	(35, 0.0004299545907473925)	(40, 0.00017279498918925938)	(45, 0.00020278000201916026)	(50, 0.0005209260703499731)	(55, 9.351258238477567e-05)	(60, 0.0)	(65, 5.082205564389982e-07)	(70, 2.541102782194991e-06)	(75, 1.118085224165796e-05)	(80, 0.00017279498918925938)	(85, 1.0164411128779964e-06)	(90, 0.00039132982845802857)	(95, 0.0002464869698729141)	(100, 0.0004736615586011463)	(105, 0.0)	(110, 0.00016059769583472343)	(115, 0.0)	(120, 1.9820601701120928e-05)	(125, 5.082205564389982e-07)	(130, 0.0)	(135, 0.000846187226470932)	(140, 0.00034914752227359173)	(145, 3.455899783785187e-05)	(150, 0.0)
ch_3B_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006733922372816726)	(9, 0.0001397606530207245)	(10, 0.00026630757157403503)	(15, 5.082205564389982e-07)	(20, 0.0)	(25, 0.007826088348604132)	(30, 8.131528903023971e-06)	(35, 0.002261581476153542)	(40, 0.0010413439201435073)	(45, 0.0009031079287920999)	(50, 3.049323338633989e-05)	(55, 0.0)	(60, 0.0001961731347854533)	(65, 2.8968571717022897e-05)	(70, 0.000847711888140249)	(75, 3.760832117648586e-05)	(80, 8.43646123688737e-05)	(85, 0.0003156049655486178)	(90, 0.00035473794839442077)	(95, 0.0002510609548808651)	(100, 4.4215188410192846e-05)	(105, 0.0004065764451511986)	(110, 0.0006362921366616257)	(115, 0.0007826596569160571)	(120, 1.0672631685218961e-05)	(125, 4.777273230526583e-05)	(130, 0.00021243619259150122)	(135, 5.3363158426094804e-05)	(140, 0.00018448406198735633)	(145, 0.000829924168664884)	(150, 0.00042690526740875843)
ch_3C_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.006671693381680165)	(2, 0.065446135077434)	(3, 0.04151275881934325)	(4, 0.09276830797383849)	(5, 0.0)	(6, 0.0)	(7, 0.0007412992646311295)	(8, 0.002965197058524518)	(9, 0.0)	(10, 8.471991595784336e-05)	(15, 0.00046595953776813856)	(20, 0.0003176996848419127)	(25, 0.021010539157545156)	(30, 0.0020332779829882407)	(35, 0.019633840523230202)	(40, 0.0015249584872411806)	(45, 0.002054457961977702)	(50, 0.004108915923955404)	(55, 0.0034311565962926566)	(60, 0.005909214138059575)	(65, 0.0037064963231556477)	(70, 0.012496187603781897)	(75, 0.0033676166593242744)	(80, 0.002181537835914467)	(85, 0.003621776407197804)	(90, 0.0035158765122504996)	(95, 0.002414517604798536)	(100, 0.014614185502727983)	(105, 0.0040030160290081)	(110, 0.0032405367853875085)	(115, 0.019210240943440985)	(120, 0.0011648988444203463)	(125, 0.010653529431698804)	(130, 0.0010378189704835813)	(135, 0.002117997898946084)	(140, 0.0007412992646311295)	(145, 0.0014190585922938764)	(150, 0.0016943983191568673)
ch_3C_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.0854612152224745)	(2, 0.059939340540174184)	(3, 0.0)	(4, 0.0)	(5, 0.0023297976888406926)	(6, 0.001058998949473042)	(7, 0.0033887966383137347)	(8, 0.0)	(9, 0.0013766986343149547)	(10, 0.002054457961977702)	(15, 0.0008471991595784337)	(20, 0.001482598529262259)	(25, 0.0035158765122504996)	(30, 0.0034099766173031954)	(35, 0.002414517604798536)	(40, 0.0008260191805889729)	(45, 0.001334338676336033)	(50, 0.0030499169744823613)	(55, 0.002245077772882849)	(60, 0.003960656071029177)	(65, 0.0013766986343149547)	(70, 0.003918296113050256)	(75, 0.0054856145582703585)	(80, 0.00402419600799756)	(85, 0.0037064963231556477)	(90, 0.004532515503744621)	(95, 0.005760954285133349)	(100, 0.003854756176081873)	(105, 0.0032828967433664305)	(110, 0.0041724558609237865)	(115, 0.002456877562777458)	(120, 0.0037276763021451085)	(125, 0.0032193568063980478)	(130, 0.0032193568063980478)	(135, 0.004235995797892168)	(140, 0.003981836050018638)	(145, 0.00402419600799756)	(150, 0.0028592971635772136)
ch_3C_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07617946588678524)	(3, 0.0)	(4, 0.00024564927943616325)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0018685453386619627)	(10, 0.0)	(15, 0.0)	(20, 5.6378523149283365e-06)	(25, 6.040556051708932e-05)	(30, 0.0)	(35, 0.0004461957403528998)	(40, 0.0001691355694478501)	(45, 0.0002118221655465932)	(50, 0.0005025742635021832)	(55, 8.77894146181698e-05)	(60, 0.0)	(65, 1.6108149471223817e-06)	(70, 3.2216298942447633e-06)	(75, 1.77189644183462e-05)	(80, 0.0001755788292363396)	(85, 8.054074735611908e-07)	(90, 0.0003793469200473209)	(95, 0.0002649790588016318)	(100, 0.000455860630035634)	(105, 0.0)	(110, 0.00017960586660414557)	(115, 0.0)	(120, 2.899466904820287e-05)	(125, 2.416222420683573e-06)	(130, 0.0)	(135, 0.0008521211070277399)	(140, 0.0003229683968980375)	(145, 4.107578115162073e-05)	(150, 0.0)
ch_3C_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 4.027037367805954e-06)	(7, 0.0)	(8, 0.0006805693151592062)	(9, 0.00011678408366637267)	(10, 0.0002738385410108049)	(15, 0.0)	(20, 0.0)	(25, 0.007940512281839781)	(30, 3.2216298942447633e-06)	(35, 0.002302659966911445)	(40, 0.0010365594184732526)	(45, 0.0009028617778620951)	(50, 2.818926157464168e-05)	(55, 0.0)	(60, 0.0002037680908109813)	(65, 3.060548399532525e-05)	(70, 0.0008255426604002207)	(75, 4.510281851942669e-05)	(80, 8.537319219748624e-05)	(85, 0.00032135758195091517)	(90, 0.0003455198061577509)	(95, 0.00024564927943616325)	(100, 4.4297411045865496e-05)	(105, 0.00040834158909552377)	(110, 0.0006475476087431974)	(115, 0.0007989642137727014)	(120, 2.013518683902977e-05)	(125, 4.268659609874312e-05)	(130, 0.00020698972070522605)	(135, 5.476770820216098e-05)	(140, 0.0001779950516570232)	(145, 0.0008464832547128117)	(150, 0.00047519040940110265)
ch_3D_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.005397053208947914)	(2, 0.06836267398000692)	(3, 0.03877882676058872)	(4, 0.0906505048243659)	(5, 9.994542979533174e-05)	(6, 0.0)	(7, 0.0015991268767253078)	(8, 0.002498635744883294)	(9, 0.0)	(10, 5.996725787719905e-05)	(15, 0.0007995634383626539)	(20, 0.0004797380630175924)	(25, 0.02026893316249328)	(30, 0.0022587667133744977)	(35, 0.021008529342978734)	(40, 0.0020788649397429004)	(45, 0.0025785920887195593)	(50, 0.004717424286339659)	(55, 0.003658002730509142)	(60, 0.007016169171632288)	(65, 0.004317642567158332)	(70, 0.014032338343264577)	(75, 0.004497544340789928)	(80, 0.0022187885414563647)	(85, 0.0037979263322226067)	(90, 0.004237686223322067)	(95, 0.003278210097286881)	(100, 0.016690886775820403)	(105, 0.004237686223322067)	(110, 0.0036779918164682084)	(115, 0.02030891133441141)	(120, 0.0015991268767253078)	(125, 0.0125931241542118)	(130, 0.0012992905873393126)	(135, 0.002278755799333564)	(140, 0.0008795197821989194)	(145, 0.001819006822275038)	(150, 0.0014991814469299761)
ch_3D_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.08105574356401404)	(2, 0.05267124150213984)	(3, 9.994542979533174e-05)	(4, 9.994542979533174e-05)	(5, 0.0020988540257019664)	(6, 0.0016990723065206399)	(7, 0.003298199183245948)	(8, 0.0)	(9, 0.0016990723065206399)	(10, 0.001958930423988502)	(15, 0.0011193888137077156)	(20, 0.0017990177363159715)	(25, 0.003957839019895137)	(30, 0.003618024558591009)	(35, 0.0026585484325558247)	(40, 0.0011193888137077156)	(45, 0.0014991814469299761)	(50, 0.0034581118709184782)	(55, 0.0030583301517371517)	(60, 0.004557511598667128)	(65, 0.0015991268767253078)	(70, 0.0044575661688717955)	(75, 0.006256583905187768)	(80, 0.004317642567158332)	(85, 0.004677446114421526)	(90, 0.004837358802094057)	(95, 0.0051971623493572506)	(100, 0.004477555254830862)	(105, 0.003757948160304474)	(110, 0.004777391544216857)	(115, 0.003038341065778085)	(120, 0.003817915418181673)	(125, 0.0033781555270822133)	(130, 0.003817915418181673)	(135, 0.004137740793526735)	(140, 0.004617478856544326)	(145, 0.00377793724626354)	(150, 0.0036979809024272744)
ch_3D_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07550228175855075)	(3, 0.0)	(4, 0.00022405364770920904)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0018759746096330386)	(10, 0.0)	(15, 0.0)	(20, 8.354542795936609e-06)	(25, 7.898840461612794e-05)	(30, 0.0)	(35, 0.0004443097759657197)	(40, 0.00015721730534171618)	(45, 0.000211901585460574)	(50, 0.0005362097467210223)	(55, 9.873550577015993e-05)	(60, 0.0)	(65, 0.0)	(70, 4.55702334323815e-06)	(75, 1.4430573920254143e-05)	(80, 0.00015721730534171618)	(85, 7.595038905396917e-07)	(90, 0.0003881064880657825)	(95, 0.00025063628387809826)	(100, 0.000433676721498164)	(105, 1.5190077810793834e-06)	(110, 0.00015721730534171618)	(115, 0.0)	(120, 1.9747101154031985e-05)	(125, 7.595038905396917e-07)	(130, 0.0)	(135, 0.0008172261862207083)	(140, 0.0003402577429617819)	(145, 2.658263616888921e-05)	(150, 0.0)
ch_3D_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006683634236749287)	(9, 7.595038905396917e-05)	(10, 0.00026962388114159055)	(15, 0.0)	(20, 0.0)	(25, 0.008049981735830191)	(30, 2.278511671619075e-06)	(35, 0.002213953840923201)	(40, 0.0010230517405569648)	(45, 0.0008908980636030584)	(50, 2.1266108935111368e-05)	(55, 0.0)	(60, 0.00018911646874438323)	(65, 3.113965951212736e-05)	(70, 0.0008126691628774702)	(75, 3.721569063644489e-05)	(80, 7.29123734918104e-05)	(85, 0.0003189916340266705)	(90, 0.00032506766515098806)	(95, 0.00021569910491327246)	(100, 4.2532217870222736e-05)	(105, 0.0004131701164535923)	(110, 0.0006022865851979755)	(115, 0.0007997575967382954)	(120, 2.0506605044571675e-05)	(125, 4.708924121346088e-05)	(130, 0.0002141800971321931)	(135, 5.240576844723872e-05)	(140, 0.0001731668870430497)	(145, 0.0008346947757031213)	(150, 0.0004481072954184181)
