Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
ch_1B_CKDL260002520-1A_2372W3LT4_L5_1	(1, 37.6127996773596)	(2, 37.97998741856803)	(3, 38.594936745500014)	(4, 38.9329701055914)	(5, 38.882699373244)	(6, 38.90904608817809)	(7, 38.99523565099262)	(8, 38.971347332427676)	(9, 38.99593226095279)	(10, 39.0081321976597)	(15, 39.09281816357405)	(20, 39.25436722344006)	(25, 39.19666727129581)	(30, 39.14665337768996)	(35, 38.99513241378246)	(40, 39.065993470005246)	(45, 38.94735133841736)	(50, 38.82254488406558)	(55, 38.76004218253111)	(60, 38.76886925345024)	(65, 38.78502867485875)	(70, 38.70508988391121)	(75, 38.704584696965014)	(80, 38.638564790515304)	(85, 38.60065743771033)	(90, 38.655236152706166)	(95, 38.600355251783014)	(100, 38.4886979375714)	(105, 38.543618975578134)	(110, 38.39677919200963)	(115, 38.29847073852234)	(120, 38.20747919818457)	(125, 38.112277123406095)	(130, 38.06467280558214)	(135, 37.89587861619686)	(140, 37.87823971873167)	(145, 37.81396809101856)	(150, 37.67515977646732)
ch_1B_CKDL260002520-1A_2372W3LT4_L5_2	(1, 37.130620156534626)	(2, 37.172109937015655)	(3, 37.880835314458615)	(4, 38.12723648460897)	(5, 38.36023900861404)	(6, 38.475654350242365)	(7, 38.53491926271265)	(8, 38.59818244620087)	(9, 38.70673010126895)	(10, 38.69355355985057)	(15, 38.78792182531106)	(20, 38.824394663311615)	(25, 38.915556979221336)	(30, 38.9258370897527)	(35, 38.927276814659294)	(40, 38.87988726882584)	(45, 38.89418456111643)	(50, 38.93483956744574)	(55, 38.94645635864028)	(60, 38.930225346568285)	(65, 38.92511597301553)	(70, 38.90633239680138)	(75, 38.87691538794036)	(80, 38.83511010682639)	(85, 38.853572393405166)	(90, 38.83338517706629)	(95, 38.79967195652845)	(100, 38.79105097409614)	(105, 38.76455934113433)	(110, 38.739253488838806)	(115, 38.703626617061346)	(120, 38.65154720738523)	(125, 38.56719796844608)	(130, 38.59204938405014)	(135, 38.54673133625614)	(140, 38.52145674457377)	(145, 38.4663637731946)	(150, 38.48869697273766)
ch_1B_CKDL260002520-1A_23757VLT4_L4_1	(1, 37.53954851311958)	(2, 37.78955001450695)	(3, 38.32839287555849)	(4, 38.77170310345489)	(5, 38.70610480897929)	(6, 38.61418402953904)	(7, 38.57022531207386)	(8, 38.78457874331229)	(9, 38.73201710845448)	(10, 38.69237268089732)	(15, 39.05062273351045)	(20, 39.24843310369963)	(25, 39.21082342089403)	(30, 39.10398165349826)	(35, 39.056054307473936)	(40, 39.072217953403005)	(45, 38.86535081417493)	(50, 38.71983053759935)	(55, 38.656243023795476)	(60, 38.64869599824405)	(65, 38.64628189649055)	(70, 38.57755701607363)	(75, 38.553865155524036)	(80, 38.48843230425121)	(85, 38.42506651791846)	(90, 38.464321159481756)	(95, 38.38004622594156)	(100, 38.2646505864742)	(105, 38.27046797501976)	(110, 38.168106211953145)	(115, 38.0587776885699)	(120, 37.92985785510055)	(125, 37.83310891735634)	(130, 37.77981639420737)	(135, 37.558313614574296)	(140, 37.53692957692454)	(145, 37.436009772126845)	(150, 37.28291355941364)
ch_1B_CKDL260002520-1A_23757VLT4_L4_2	(1, 37.04069906017025)	(2, 37.27257290720968)	(3, 37.91492041323088)	(4, 38.191383334419285)	(5, 38.406727519888214)	(6, 38.593613601781826)	(7, 38.62263593642047)	(8, 38.65558948439904)	(9, 38.70772940698686)	(10, 38.731901911682655)	(15, 38.827537762798485)	(20, 38.85451678993434)	(25, 38.91378024996905)	(30, 38.908208075113535)	(35, 38.86802507245889)	(40, 38.82071008584255)	(45, 38.80943561589203)	(50, 38.83628173957135)	(55, 38.84596377026332)	(60, 38.803611040059785)	(65, 38.79700520035386)	(70, 38.74581885570776)	(75, 38.70538837275245)	(80, 38.58493221833311)	(85, 38.60052482690941)	(90, 38.54711421399271)	(95, 38.49981309825847)	(100, 38.41556609375231)	(105, 38.37349229226466)	(110, 38.346903606474555)	(115, 38.263269406949405)	(120, 38.173226491809174)	(125, 38.06726358169552)	(130, 38.09256782251109)	(135, 37.995375300673004)	(140, 37.92706852919637)	(145, 37.82433129013346)	(150, 37.88933983964666)
ch_1C_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.58625110276339)	(2, 38.49179000440539)	(3, 38.89562960286928)	(4, 39.050614433148475)	(5, 38.98450298921075)	(6, 38.98169667579832)	(7, 39.1033941896402)	(8, 39.22174519172511)	(9, 39.113665885625174)	(10, 39.108952230384965)	(15, 39.14552875452005)	(20, 39.29378522755714)	(25, 39.26561518625518)	(30, 39.186502968825906)	(35, 39.024701899980634)	(40, 39.06578166247456)	(45, 38.93298188353687)	(50, 38.7869459994179)	(55, 38.72224246864981)	(60, 38.73690370086828)	(65, 38.76011592180827)	(70, 38.68077448814225)	(75, 38.669923636112436)	(80, 38.60876752105584)	(85, 38.58640217710125)	(90, 38.63895905930743)	(95, 38.597957891708916)	(100, 38.49142307722798)	(105, 38.5656340988597)	(110, 38.41649994507417)	(115, 38.346002815373346)	(120, 38.2703587392654)	(125, 38.19145671221924)	(130, 38.180051392454665)	(135, 38.03231699790149)	(140, 37.99727952942722)	(145, 37.93529556323888)	(150, 37.795041726641514)
ch_1C_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.14360669030553)	(2, 38.20188922196716)	(3, 38.63697991753198)	(4, 38.69371206861991)	(5, 38.825931559021484)	(6, 38.890868609493225)	(7, 38.873276489820604)	(8, 38.909060949548646)	(9, 38.994616136415374)	(10, 38.961487142260154)	(15, 39.033789236576304)	(20, 39.0416806623715)	(25, 39.10844034432265)	(30, 39.10825008578622)	(35, 39.09302124893404)	(40, 39.06882104259413)	(45, 39.083620665248034)	(50, 39.11626450013534)	(55, 39.12622272253171)	(60, 39.1063681117633)	(65, 39.09157528405713)	(70, 39.07111750842857)	(75, 39.049556233288676)	(80, 39.01505783066764)	(85, 39.00891565091636)	(90, 38.98929342736031)	(95, 38.967621847568935)	(100, 38.95638119203768)	(105, 38.93586022339523)	(110, 38.90923331472273)	(115, 38.87891584343987)	(120, 38.83940775235587)	(125, 38.76608777486979)	(130, 38.782646156494444)	(135, 38.728760635508806)	(140, 38.69710025605628)	(145, 38.63223862950434)	(150, 38.634880278683454)
ch_1C_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.114493839668064)	(2, 38.14478598370099)	(3, 38.68362521948498)	(4, 38.87148909796904)	(5, 38.75767442666302)	(6, 38.765968626084046)	(7, 38.84433226990186)	(8, 39.03020851845321)	(9, 38.90440408326123)	(10, 38.869840198807594)	(15, 39.141219923095335)	(20, 39.323647881588236)	(25, 39.30139396550955)	(30, 39.17871453675031)	(35, 39.09955629553949)	(40, 39.093051906525986)	(45, 38.86787070919295)	(50, 38.68857847836097)	(55, 38.61709984431061)	(60, 38.61230809859276)	(65, 38.6309802410338)	(70, 38.55521191493829)	(75, 38.52116582292031)	(80, 38.46190805097335)	(85, 38.41553939957006)	(90, 38.46311253378474)	(95, 38.408989329547566)	(100, 38.2873547831087)	(105, 38.32147855685751)	(110, 38.207245740498934)	(115, 38.130373934138376)	(120, 38.02782343114982)	(125, 37.94144784782924)	(130, 37.915722295145635)	(135, 37.736358129161125)	(140, 37.69664514758929)	(145, 37.606618771652585)	(150, 37.47106958059928)
ch_1C_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.08596353650261)	(2, 38.282762700967275)	(3, 38.72947841139188)	(4, 38.82357417100033)	(5, 38.951364906692724)	(6, 39.06562540955092)	(7, 39.01970698969184)	(8, 39.02115135355077)	(9, 39.071616260312105)	(10, 39.07670120160095)	(15, 39.14403792501522)	(20, 39.14255007585483)	(25, 39.17884901525948)	(30, 39.16866530658596)	(35, 39.12283533257079)	(40, 39.09644973819618)	(45, 39.0897349472241)	(50, 39.112778717624465)	(55, 39.126988161705626)	(60, 39.085052909689864)	(65, 39.06675697943377)	(70, 39.02324400005764)	(75, 38.99714607767727)	(80, 38.90835705154904)	(85, 38.89676513957495)	(90, 38.848637829364705)	(95, 38.82081328320716)	(100, 38.75275308273906)	(105, 38.719663392889615)	(110, 38.687965275571585)	(115, 38.622353340460236)	(120, 38.55081960787408)	(125, 38.465579702810984)	(130, 38.47240142302432)	(135, 38.37036553041089)	(140, 38.29976333532091)	(145, 38.19156958094236)	(150, 38.22437352004167)
ch_1D_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.095209582370565)	(2, 38.66194815264035)	(3, 38.9162847587391)	(4, 38.96945504233612)	(5, 38.92050813585431)	(6, 39.09010468243428)	(7, 39.00383315293461)	(8, 38.95033661633414)	(9, 39.01784284072968)	(10, 39.08005481050458)	(15, 39.136094841108395)	(20, 39.29093119004301)	(25, 39.25043231721516)	(30, 39.16970069165637)	(35, 38.997541971489326)	(40, 39.06109119475129)	(45, 38.91187356224779)	(50, 38.75005719023237)	(55, 38.673715266849364)	(60, 38.69383778444784)	(65, 38.72324098454201)	(70, 38.63366751876274)	(75, 38.62713580569139)	(80, 38.565382893083694)	(85, 38.527568762618316)	(90, 38.59679632344851)	(95, 38.562034385787136)	(100, 38.448559497033024)	(105, 38.544205362831725)	(110, 38.40316989976996)	(115, 38.33247586367486)	(120, 38.26309707498189)	(125, 38.18296370787178)	(130, 38.18876973190959)	(135, 38.034229185698095)	(140, 38.02477936341002)	(145, 37.97160140327174)	(150, 37.83320539097904)
ch_1D_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.15662319185468)	(2, 38.2047000903273)	(3, 38.6538788283551)	(4, 38.743283666111395)	(5, 38.85510144549272)	(6, 38.93103011507135)	(7, 38.91977630558775)	(8, 38.9503532488402)	(9, 39.023068006479)	(10, 38.990375664340675)	(15, 39.063206081867754)	(20, 39.07702232082313)	(25, 39.14397327540104)	(30, 39.14078060189202)	(35, 39.13219618168838)	(40, 39.1110718754558)	(45, 39.12057696884092)	(50, 39.15222632490705)	(55, 39.161835819253284)	(60, 39.150160055885216)	(65, 39.1390932981236)	(70, 39.11523384024095)	(75, 39.09357703792979)	(80, 39.06145327161394)	(85, 39.06214441621183)	(90, 39.039832037277286)	(95, 39.02171309694704)	(100, 39.008757142381924)	(105, 38.9894910709031)	(110, 38.96274753646997)	(115, 38.93079981883362)	(120, 38.893330620955425)	(125, 38.81894698324723)	(130, 38.838229943116836)	(135, 38.78757679739816)	(140, 38.76322936737624)	(145, 38.6974695561168)	(150, 38.710562409001)
ch_1D_CKDL260002520-1A_23757VLT4_L4_1	(1, 37.80212186060169)	(2, 38.57109418774847)	(3, 38.664302256116976)	(4, 38.83383705286637)	(5, 38.822820010063346)	(6, 38.88550469661974)	(7, 38.744951218424)	(8, 38.863999039866435)	(9, 38.80706170745577)	(10, 38.82836488706256)	(15, 39.125606150348986)	(20, 39.31643885346259)	(25, 39.2899739858169)	(30, 39.15966359401834)	(35, 39.07869554770716)	(40, 39.07940386232842)	(45, 38.82693251493377)	(50, 38.629667147453844)	(55, 38.54744496269181)	(60, 38.5419761587002)	(65, 38.565147372482016)	(70, 38.47844147154588)	(75, 38.44607917845762)	(80, 38.38398667992374)	(85, 38.32476697478636)	(90, 38.386119000563966)	(95, 38.33061917905219)	(100, 38.20557327950976)	(105, 38.25647411310952)	(110, 38.14654566832178)	(115, 38.075056683755726)	(120, 37.96871416878496)	(125, 37.8802600006349)	(130, 37.86707174582702)	(135, 37.68330309383255)	(140, 37.6591065273282)	(145, 37.57663545320086)	(150, 37.438128031544174)
ch_1D_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.04438288486038)	(2, 38.286168644925056)	(3, 38.73090162890847)	(4, 38.85178869780829)	(5, 38.96638120558716)	(6, 39.09226762541709)	(7, 39.04865901393342)	(8, 39.04844251322741)	(9, 39.08713658750031)	(10, 39.087286437878056)	(15, 39.15787667556923)	(20, 39.16098913736043)	(25, 39.200459780647506)	(30, 39.185609369044045)	(35, 39.14402536573755)	(40, 39.11594649205222)	(45, 39.10460392977597)	(50, 39.12922120306484)	(55, 39.146805027330814)	(60, 39.11067832101302)	(65, 39.09619018789793)	(70, 39.051229176995236)	(75, 39.02895165776483)	(80, 38.93489966887591)	(85, 38.933829469578555)	(90, 38.88850564229752)	(95, 38.8601627318816)	(100, 38.78918394554095)	(105, 38.75966508282089)	(110, 38.7317792732079)	(115, 38.670840884803994)	(120, 38.60108706598945)	(125, 38.51480375445266)	(130, 38.5295806096051)	(135, 38.428908136704536)	(140, 38.37224105557446)	(145, 38.265935290013694)	(150, 38.31091835440445)
ch_2A_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.34192358261472)	(2, 38.487767931087724)	(3, 38.996985555935076)	(4, 39.12637737985504)	(5, 39.12512106905732)	(6, 39.17342820780363)	(7, 39.17063367661577)	(8, 39.11973086407045)	(9, 39.15217386218481)	(10, 39.18152591462701)	(15, 39.22366379532194)	(20, 39.342536531272074)	(25, 39.30449487883736)	(30, 39.24070540564567)	(35, 39.09600694363211)	(40, 39.12161954136467)	(45, 39.01114326622091)	(50, 38.91189752059929)	(55, 38.86216165000164)	(60, 38.85996953972703)	(65, 38.86751161561101)	(70, 38.79109329452885)	(75, 38.78498884059124)	(80, 38.73839819203541)	(85, 38.69764903776419)	(90, 38.73746917710473)	(95, 38.686358383125665)	(100, 38.57983913606993)	(105, 38.610253788818135)	(110, 38.462396769620206)	(115, 38.380767215201125)	(120, 38.288479606589895)	(125, 38.187788518676214)	(130, 38.13123207359127)	(135, 37.97135728356128)	(140, 37.89915801442067)	(145, 37.80759611830377)	(150, 37.66931185985467)
ch_2A_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.28087319449188)	(2, 38.24490808109638)	(3, 38.67617127002026)	(4, 38.73852709841335)	(5, 38.87310442118463)	(6, 38.92080446002031)	(7, 38.89337383785402)	(8, 38.96107542075884)	(9, 39.04828608325808)	(10, 38.995188353039715)	(15, 39.07274320258655)	(20, 39.08648635370413)	(25, 39.140621885542366)	(30, 39.149006414905415)	(35, 39.13880737035668)	(40, 39.11417315097721)	(45, 39.11379532193841)	(50, 39.13765820859906)	(55, 39.15049761137184)	(60, 39.124090285933526)	(65, 39.114199821262304)	(70, 39.0918941049312)	(75, 39.0669005385526)	(80, 39.03037792261874)	(85, 39.01762508129758)	(90, 38.9820284389461)	(95, 38.95602374123273)	(100, 38.94202324525901)	(105, 38.92098179402118)	(110, 38.8860320230581)	(115, 38.84488234661077)	(120, 38.794110312042335)	(125, 38.723394285072594)	(130, 38.71321185096458)	(135, 38.65199816583303)	(140, 38.604561788499964)	(145, 38.52930292296967)	(150, 38.52312945382064)
ch_2A_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.2110975282646)	(2, 38.29436783207863)	(3, 38.83271036326605)	(4, 39.03218203040263)	(5, 39.02548803184087)	(6, 38.991920666181464)	(7, 38.892809894462665)	(8, 39.017068476255794)	(9, 38.96540870306128)	(10, 38.954630456967934)	(15, 39.211891683877994)	(20, 39.37064337792998)	(25, 39.345133006788245)	(30, 39.22887169874193)	(35, 39.15747349225932)	(40, 39.13894687739451)	(45, 38.957352184443494)	(50, 38.828129733483465)	(55, 38.77886069472333)	(60, 38.76467370833653)	(65, 38.76709025334158)	(70, 38.69493993840083)	(75, 38.66451658205524)	(80, 38.61004437113305)	(85, 38.55264715816146)	(90, 38.58874492087674)	(95, 38.52566285973191)	(100, 38.401697590906096)	(105, 38.395863235515534)	(110, 38.27615128932245)	(115, 38.1911157048411)	(120, 38.07856829156464)	(125, 37.967077870613)	(130, 37.90701005674453)	(135, 37.716219176908744)	(140, 37.646660080896446)	(145, 37.52829104021872)	(150, 37.38735139267671)
ch_2A_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.185225090618104)	(2, 38.31680791173307)	(3, 38.766728522766144)	(4, 38.87813524132487)	(5, 39.01375252711008)	(6, 39.104122650786664)	(7, 39.038555403075776)	(8, 39.0666775408237)	(9, 39.12481925718652)	(10, 39.11067921692446)	(15, 39.18532836089486)	(20, 39.189143491702715)	(25, 39.21679686805615)	(30, 39.217859132605255)	(35, 39.173302865164636)	(40, 39.14898271032361)	(45, 39.131371269615535)	(50, 39.15031755353488)	(55, 39.162719542068594)	(60, 39.119489281031434)	(65, 39.10612897008405)	(70, 39.05914864588517)	(75, 39.02904576612627)	(80, 38.935522180457596)	(85, 38.913711464414426)	(90, 38.8531499370669)	(95, 38.81792353772409)	(100, 38.74686456388277)	(105, 38.71093001616799)	(110, 38.66786139312975)	(115, 38.58408052338164)	(120, 38.49471096523276)	(125, 38.408304313160045)	(130, 38.37900648805522)	(135, 38.25782105314873)	(140, 38.168259893970436)	(145, 38.04881009396737)	(150, 38.060298895926245)
ch_2B_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.21651414978087)	(2, 38.5596128499941)	(3, 39.04101079048038)	(4, 39.14270731759588)	(5, 39.01371312538174)	(6, 38.97576829934743)	(7, 39.212615057381356)	(8, 39.20205629909026)	(9, 39.17648784329694)	(10, 39.14543574467173)	(15, 39.19438455686165)	(20, 39.35424814890221)	(25, 39.31856991309752)	(30, 39.24733425843576)	(35, 39.15755467569623)	(40, 39.18570743546607)	(45, 38.985512949648)	(50, 38.74852153274112)	(55, 38.643682157667456)	(60, 38.69025910011466)	(65, 38.71223171136804)	(70, 38.63139981569388)	(75, 38.62606645735778)	(80, 38.53440979179838)	(85, 38.50711694866217)	(90, 38.602793255681874)	(95, 38.56488807689423)	(100, 38.441281624036954)	(105, 38.590447960309895)	(110, 38.40118325600334)	(115, 38.31998971314682)	(120, 38.24031053438058)	(125, 38.16515301694116)	(130, 38.16103961510024)	(135, 37.97183572109769)	(140, 37.957576374527186)	(145, 37.95162232247141)	(150, 37.7554702484918)
ch_2B_CKDL260002520-1A_2372W3LT4_L5_2	(1, 37.9649295993485)	(2, 38.167564533930545)	(3, 38.64029767581411)	(4, 38.736759694823355)	(5, 38.82203476099139)	(6, 38.89684616868296)	(7, 38.91141921069833)	(8, 38.926742335758604)	(9, 39.014100221810274)	(10, 38.99550352003257)	(15, 39.06874136065065)	(20, 39.08036684418632)	(25, 39.14106972557676)	(30, 39.12967167793577)	(35, 39.12274733988406)	(40, 39.10103565037558)	(45, 39.11683481028256)	(50, 39.148369105150934)	(55, 39.15956945233222)	(60, 39.14476388457293)	(65, 39.13621883137061)	(70, 39.11550716329308)	(75, 39.10978992317006)	(80, 39.07577071032865)	(85, 39.06875395133032)	(90, 39.05463953151956)	(95, 39.037216173933544)	(100, 39.020438423539744)	(105, 39.00058801152985)	(110, 38.977551086013094)	(115, 38.9518644921402)	(120, 38.91918096289232)	(125, 38.84222699656034)	(130, 38.86343639831553)	(135, 38.81720235097457)	(140, 38.79302422768235)	(145, 38.73402349903024)	(150, 38.737484328622095)
ch_2B_CKDL260002520-1A_23757VLT4_L4_1	(1, 37.503692349910516)	(2, 38.234634493272495)	(3, 38.81021692198006)	(4, 38.986944657986925)	(5, 38.82666382107594)	(6, 38.75929117771826)	(7, 38.92983465237533)	(8, 39.06521292662011)	(9, 38.97385760472177)	(10, 38.91793273367957)	(15, 39.19911716905454)	(20, 39.396740485477096)	(25, 39.372908639057734)	(30, 39.25701798626124)	(35, 39.251803387968295)	(40, 39.22318441093411)	(45, 38.88580802874246)	(50, 38.6187997708746)	(55, 38.49662622699987)	(60, 38.515375321746745)	(65, 38.54925332376461)	(70, 38.46864104187809)	(75, 38.44188409800334)	(80, 38.35950317388382)	(85, 38.312179776295935)	(90, 38.39839665846935)	(95, 38.335258441806005)	(100, 38.21545257860691)	(105, 38.30847845957772)	(110, 38.16666487399264)	(115, 38.084116421648694)	(120, 37.94911916712124)	(125, 37.862918857299725)	(130, 37.853549981857554)	(135, 37.63054815554725)	(140, 37.58730445436872)	(145, 37.542623733309505)	(150, 37.37011615135538)
ch_2B_CKDL260002520-1A_23757VLT4_L4_2	(1, 37.88366141932242)	(2, 38.23441627860774)	(3, 38.70365360546366)	(4, 38.83460880458016)	(5, 38.917370016222236)	(6, 39.04494665213483)	(7, 39.02666034572896)	(8, 39.01618815590407)	(9, 39.06589732247203)	(10, 39.0848195658116)	(15, 39.15898572875061)	(20, 39.15767290353948)	(25, 39.193355012829656)	(30, 39.17194640107453)	(35, 39.13975849019789)	(40, 39.10712358988699)	(45, 39.10538020321705)	(50, 39.13033781455435)	(55, 39.1464869372587)	(60, 39.112090118531505)	(65, 39.09859195337548)	(70, 39.05917335108064)	(75, 39.050520520866854)	(80, 38.95817910793618)	(85, 38.94683658603982)	(90, 38.905400508730985)	(95, 38.88441054737901)	(100, 38.80984810207125)	(105, 38.783841451577146)	(110, 38.74984475150676)	(115, 38.691722068974094)	(120, 38.626359671496175)	(125, 38.54444176259492)	(130, 38.55315393152236)	(135, 38.45330125220258)	(140, 38.39472421703759)	(145, 38.29543129545827)	(150, 38.331167050905634)
ch_2C_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.41423338538774)	(2, 38.49096559169086)	(3, 39.044932731039445)	(4, 39.1734512068586)	(5, 39.10650540282771)	(6, 39.130696725463686)	(7, 39.23477234059649)	(8, 39.224096821187885)	(9, 39.19298994895874)	(10, 39.21886343230657)	(15, 39.2465624879908)	(20, 39.360799541641775)	(25, 39.322258322590564)	(30, 39.26565964106918)	(35, 39.136930676812035)	(40, 39.15296710091916)	(45, 39.06055202121304)	(50, 38.971772190372384)	(55, 38.923926858324684)	(60, 38.92345836870587)	(65, 38.924276566086384)	(70, 38.85977871638735)	(75, 38.846065176303725)	(80, 38.79856553439608)	(85, 38.758374644964526)	(90, 38.78986092041965)	(95, 38.740238576853606)	(100, 38.6388056833625)	(105, 38.647764979614934)	(110, 38.49390474393776)	(115, 38.408747585060034)	(120, 38.30075548754712)	(125, 38.196238632750955)	(130, 38.124413514580475)	(135, 37.96869504155618)	(140, 37.87182808771691)	(145, 37.76368087507293)	(150, 37.62029108542162)
ch_2C_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.337239160282145)	(2, 38.41033279881498)	(3, 38.81456143292843)	(4, 38.8504353005705)	(5, 38.964891227261134)	(6, 39.000758981131156)	(7, 38.98740388276929)	(8, 39.0032787286149)	(9, 39.09244110690717)	(10, 39.04960277949546)	(15, 39.10564580647641)	(20, 39.11049280496369)	(25, 39.16456370375805)	(30, 39.161482537320204)	(35, 39.14951439181942)	(40, 39.13370365324082)	(45, 39.138597116395744)	(50, 39.155347454399994)	(55, 39.16333553429128)	(60, 39.14043369352185)	(65, 39.122695369953085)	(70, 39.10084055631832)	(75, 39.08004918966318)	(80, 39.03776214981187)	(85, 39.02263231076128)	(90, 38.98282152327251)	(95, 38.952681675103676)	(100, 38.92903447818081)	(105, 38.90064089799084)	(110, 38.8492895796869)	(115, 38.806855809306214)	(120, 38.74894126935882)	(125, 38.66995185841203)	(130, 38.64024591338007)	(135, 38.56910274281283)	(140, 38.51575291976285)	(145, 38.43558127997932)	(150, 38.413800180967655)
ch_2C_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.308452750040736)	(2, 38.33120392276782)	(3, 38.95851288772001)	(4, 39.091497367945074)	(5, 39.02354140849714)	(6, 38.953729301512666)	(7, 39.009965909750875)	(8, 39.125106993799086)	(9, 39.02245085789792)	(10, 39.01230003736004)	(15, 39.25169818837835)	(20, 39.39844399462156)	(25, 39.369568039754725)	(30, 39.26933764010389)	(35, 39.20569150394937)	(40, 39.185381840310285)	(45, 39.02904554441742)	(50, 38.910006988861355)	(55, 38.86550700558057)	(60, 38.85434093231019)	(65, 38.852946440789445)	(70, 38.788889573300914)	(75, 38.75478335874642)	(80, 38.70213825553013)	(85, 38.64378653964629)	(90, 38.67642244015893)	(95, 38.61082148823663)	(100, 38.49592716442267)	(105, 38.47460985886033)	(110, 38.35313686044755)	(115, 38.263978660778506)	(120, 38.142764137667584)	(125, 38.02441470569064)	(130, 37.957431608228745)	(135, 37.76734160576055)	(140, 37.67998659009945)	(145, 37.55307549580753)	(150, 37.422697737673666)
ch_2C_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.27275088217481)	(2, 38.48288303431409)	(3, 38.89975581322875)	(4, 38.98235504272397)	(5, 39.09061017073084)	(6, 39.180688979465195)	(7, 39.128734514020444)	(8, 39.126560817754225)	(9, 39.175016668568816)	(10, 39.167029018003376)	(15, 39.220470194599955)	(20, 39.218446622542345)	(25, 39.24559870254962)	(30, 39.236216487410296)	(35, 39.194812509606905)	(40, 39.176156437062744)	(45, 39.161027376897735)	(50, 39.17406638000392)	(55, 39.18308787864731)	(60, 39.14042905372637)	(65, 39.12305837115466)	(70, 39.07638638511233)	(75, 39.04780280220566)	(80, 38.955589925214504)	(85, 38.92890624867695)	(90, 38.86280631058285)	(95, 38.821476056683004)	(100, 38.74354198760932)	(105, 38.69930240557691)	(110, 38.63851875056678)	(115, 38.54690692827042)	(120, 38.442317108883344)	(125, 38.349768233923335)	(130, 38.29724827738199)	(135, 38.1602788079839)	(140, 38.0564562059857)	(145, 37.92238587048614)	(150, 37.918843404046676)
ch_2D_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.31516796184368)	(2, 38.622701134234376)	(3, 38.94305567792678)	(4, 39.01097816701616)	(5, 39.12551058168426)	(6, 39.023100553901095)	(7, 39.09208972845337)	(8, 39.201946583493395)	(9, 39.15309285919869)	(10, 39.14595710937637)	(15, 39.17726879181424)	(20, 39.31212461893602)	(25, 39.25602730150898)	(30, 39.18609291206306)	(35, 39.0642048318032)	(40, 39.07871457353139)	(45, 38.99513694808131)	(50, 38.896281990284706)	(55, 38.840908092359925)	(60, 38.84628146164103)	(65, 38.845681392329965)	(70, 38.77896115643741)	(75, 38.766033821447664)	(80, 38.71477441599558)	(85, 38.684743930876905)	(90, 38.72531909519698)	(95, 38.67047196132678)	(100, 38.564406773687644)	(105, 38.59263658096765)	(110, 38.452637638255)	(115, 38.37732001151268)	(120, 38.2904911099755)	(125, 38.190201765669876)	(130, 38.13150187668505)	(135, 37.974990689997476)	(140, 37.907918964798206)	(145, 37.82063284521901)	(150, 37.68208661532949)
ch_2D_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.34737058509107)	(2, 38.370116360347026)	(3, 38.792091490598956)	(4, 38.836967464918615)	(5, 38.956995424295286)	(6, 38.99247563833724)	(7, 38.97298043431015)	(8, 39.010633961244544)	(9, 39.092161389040626)	(10, 39.04651758914988)	(15, 39.11038056470892)	(20, 39.11194370532227)	(25, 39.168905178945884)	(30, 39.167016393827794)	(35, 39.132899375613086)	(40, 39.12893219851158)	(45, 39.139273878541175)	(50, 39.163879539727574)	(55, 39.16779150293397)	(60, 39.14914471326954)	(65, 39.132319277285355)	(70, 39.11093575804566)	(75, 39.09548244609303)	(80, 39.05669456730515)	(85, 39.05214188796278)	(90, 39.01220438539299)	(95, 38.989524866811166)	(100, 38.97601132472232)	(105, 38.95336963353245)	(110, 38.91585966272534)	(115, 38.87608169306948)	(120, 38.82814780877196)	(125, 38.75993068894019)	(130, 38.74849600874024)	(135, 38.68430832848743)	(140, 38.6327310319712)	(145, 38.56459591064747)	(150, 38.54822581308334)
